Attribute,NCBI_ID,Attribute_source,Evidence,Score
:obligately_aerobic,1742989,propogated,asr,0
:obligately_aerobic,1930924,propogated,inh,0.02638888888888889
:obligately_aerobic,57493,propogated,NA,0
:obligately_aerobic,1975682,propogated,inh,0.02638888888888889
:obligately_aerobic,1269,propogated,NA,0
:obligately_aerobic,1868332,propogated,inh,0.02638888888888889
:obligately_aerobic,57494,propogated,NA,0
:obligately_aerobic,1742992,propogated,asr,0.08333333333333333
:obligately_aerobic,1742990,propogated,NA,0
:obligately_aerobic,1742993,propogated,asr,0.25
:obligately_aerobic,1742991,propogated,asr,0
:obligately_aerobic,2078575,propogated,inh,0.02638888888888889
:obligately_aerobic,1645,propogated,asr,0
:obligately_aerobic,32207,propogated,asr,0
:obligately_aerobic,596707,propogated,inh,0.02638888888888889
:obligately_aerobic,2778528,propogated,inh,0.02638888888888889
:obligately_aerobic,1418588,propogated,inh,0.02638888888888889
:obligately_aerobic,225447,propogated,NA,0
:obligately_aerobic,2828764,propogated,inh,0.02638888888888889
:obligately_aerobic,370735,propogated,NA,0
:obligately_aerobic,125287,propogated,NA,0
:obligately_aerobic,265976,propogated,NA,0
:obligately_aerobic,2731402,propogated,inh,0
:obligately_aerobic,157920,propogated,NA,0
:obligately_aerobic,254250,propogated,NA,0
:obligately_aerobic,1914244,propogated,inh,0
:obligately_aerobic,253183,propogated,NA,0
:obligately_aerobic,43676,propogated,NA,0
:obligately_aerobic,2828734,propogated,inh,0
:obligately_aerobic,228972,propogated,NA,0
:obligately_aerobic,289244,propogated,NA,0
:obligately_aerobic,186188,propogated,NA,0
:obligately_aerobic,13242,propogated,NA,0
:obligately_aerobic,2828348,propogated,inh,0
:obligately_aerobic,626119,propogated,NA,0
:obligately_aerobic,60919,propogated,asr,0
:obligately_aerobic,2038,propogated,NA,0
:obligately_aerobic,390988,propogated,NA,0
:obligately_aerobic,1865,propogated,asr,0.5
:obligately_aerobic,1849525,propogated,inh,0.08695652173913043
:obligately_aerobic,1400054,propogated,inh,0.08695652173913043
:obligately_aerobic,2710870,propogated,inh,0.08695652173913043
:obligately_aerobic,195964,propogated,NA,0
:obligately_aerobic,53365,propogated,NA,0
:obligately_aerobic,1121253,propogated,asr,0
:obligately_aerobic,33874,propogated,NA,0
:obligately_aerobic,56433,propogated,NA,0
:obligately_aerobic,35753,propogated,NA,0
:obligately_aerobic,1121254,propogated,asr,0.5
:obligately_aerobic,1398561,propogated,inh,0.08695652173913043
:obligately_aerobic,349312,propogated,NA,0
:obligately_aerobic,203522,propogated,NA,0
:obligately_aerobic,349314,propogated,NA,0
:obligately_aerobic,2005371,propogated,inh,0.08695652173913043
:obligately_aerobic,1873,propogated,NA,0
:obligately_aerobic,2920401,propogated,inh,0.08695652173913043
:obligately_aerobic,907364,propogated,NA,0
:obligately_aerobic,1434030,propogated,NA,0
:obligately_aerobic,53370,propogated,NA,0
:obligately_aerobic,689760,propogated,inh,0.08695652173913043
:obligately_aerobic,673534,propogated,NA,0
:obligately_aerobic,338583,propogated,NA,0
:obligately_aerobic,439698,propogated,inh,0.08695652173913043
:obligately_aerobic,1538466,propogated,NA,0
:obligately_aerobic,1198243,propogated,NA,0
:obligately_aerobic,168694,https://www.bergeys.org/,exp,1
:obligately_aerobic,265431,propogated,inh,0.08695652173913043
:obligately_aerobic,42232,propogated,NA,0
:obligately_aerobic,65504,propogated,NA,0
:obligately_aerobic,1434021,propogated,inh,0.03338664149655814
:obligately_aerobic,2793122,propogated,inh,0.03338664149655814
:obligately_aerobic,53460,propogated,NA,0
:obligately_aerobic,117156,propogated,NA,0
:obligately_aerobic,182639,propogated,NA,0
:obligately_aerobic,2040,propogated,NA,0
:obligately_aerobic,1434003,propogated,inh,0
:obligately_aerobic,53387,propogated,NA,0
:obligately_aerobic,86795,propogated,NA,0
:obligately_aerobic,116071,propogated,NA,0
:obligately_aerobic,1546255,propogated,inh,0
:obligately_aerobic,1839,propogated,NA,0
:obligately_aerobic,2044,propogated,asr,0
:obligately_aerobic,348581,propogated,NA,0
:obligately_aerobic,236052,propogated,NA,0
:obligately_aerobic,1784839,propogated,inh,0
:obligately_aerobic,718013,propogated,inh,0
:obligately_aerobic,1912215,propogated,asr,0
:obligately_aerobic,396388,propogated,NA,0
:obligately_aerobic,2801844,propogated,asr,0
:obligately_aerobic,1278221,propogated,NA,0
:obligately_aerobic,369926,propogated,NA,0
:obligately_aerobic,1912216,propogated,asr,0
:obligately_aerobic,2676837,propogated,inh,0
:obligately_aerobic,2896773,propogated,inh,0
:obligately_aerobic,448176,propogated,NA,0
:obligately_aerobic,33983,propogated,NA,0
:obligately_aerobic,1649467,propogated,inh,0
:obligately_aerobic,29404,propogated,NA,0
:obligately_aerobic,1294511,propogated,inh,0
:obligately_aerobic,2042653,propogated,inh,0
:obligately_aerobic,2896778,propogated,inh,0
:obligately_aerobic,1743,propogated,NA,0
:obligately_aerobic,1085622,propogated,inh,0
:obligately_aerobic,53456,propogated,NA,0
:obligately_aerobic,203133,propogated,NA,0
:obligately_aerobic,1911549,propogated,inh,0
:obligately_aerobic,72763,propogated,NA,0
:obligately_aerobic,2919589,propogated,inh,0
:obligately_aerobic,2840515,propogated,inh,0
:obligately_aerobic,65496,propogated,NA,0
:obligately_aerobic,1891915,propogated,inh,0
:obligately_aerobic,39845,propogated,NA,0
:obligately_aerobic,402649,propogated,NA,0
:obligately_aerobic,695999,propogated,inh,0
:obligately_aerobic,1769723,propogated,inh,0
:obligately_aerobic,40566,propogated,NA,0
:obligately_aerobic,674734,propogated,inh,0
:obligately_aerobic,1137960,propogated,inh,0
:obligately_aerobic,2893576,propogated,inh,0
:obligately_aerobic,1813,propogated,NA,0
:obligately_aerobic,130795,propogated,NA,0
:obligately_aerobic,2662170,propogated,inh,0
:obligately_aerobic,334857,propogated,NA,0
:obligately_aerobic,1425377,propogated,NA,0
:obligately_aerobic,2893577,propogated,inh,0
:obligately_aerobic,1884922,propogated,inh,0
:obligately_aerobic,2029,propogated,NA,0
:obligately_aerobic,43356,propogated,NA,0
:obligately_aerobic,1434013,propogated,inh,0
:obligately_aerobic,165301,propogated,NA,0
:obligately_aerobic,1434016,propogated,inh,0
:obligately_aerobic,142577,propogated,NA,0
:obligately_aerobic,62076,propogated,inh,0
:obligately_aerobic,1847,propogated,NA,0
:obligately_aerobic,2884102,propogated,inh,0
:obligately_aerobic,1851,propogated,NA,0
:obligately_aerobic,1835,propogated,NA,0
:obligately_aerobic,2071,propogated,NA,0
:obligately_aerobic,104593,propogated,inh,0
:obligately_aerobic,2040254,propogated,inh,0
:obligately_aerobic,596495,propogated,NA,0
:obligately_aerobic,2923368,propogated,inh,0
:obligately_aerobic,2016,propogated,NA,0
:obligately_aerobic,1734465,propogated,inh,0
:obligately_aerobic,37924,propogated,NA,0
:obligately_aerobic,1649509,propogated,inh,0
:obligately_aerobic,583360,propogated,NA,0
:obligately_aerobic,2078948,propogated,inh,0
:obligately_aerobic,2083192,propogated,inh,0
:obligately_aerobic,35750,propogated,NA,0
:obligately_aerobic,2864378,propogated,inh,0.175
:obligately_aerobic,2995702,propogated,inh,0.175
:obligately_aerobic,1914443,propogated,inh,0.175
:obligately_aerobic,2699295,propogated,inh,0.175
:obligately_aerobic,2063,propogated,asr,0.2
:obligately_aerobic,2995703,propogated,inh,0.175
:obligately_aerobic,329648,propogated,inh,0.175
:obligately_aerobic,2995704,propogated,inh,0.175
:obligately_aerobic,2995705,propogated,inh,0.175
:obligately_aerobic,228398,propogated,NA,0
:obligately_aerobic,2995706,propogated,asr,0.5
:obligately_aerobic,1883,propogated,NA,0
:obligately_aerobic,65518,propogated,inh,0.175
:obligately_aerobic,2933679,propogated,inh,0.175
:obligately_aerobic,2995707,propogated,inh,0.175
:obligately_aerobic,2805681,propogated,inh,0.175
:obligately_aerobic,1833962,propogated,inh,0
:obligately_aerobic,1631197,propogated,inh,0
:obligately_aerobic,405552,propogated,NA,0
:obligately_aerobic,1874625,propogated,inh,0
:obligately_aerobic,647960,propogated,NA,0
:obligately_aerobic,2173855,propogated,inh,0
:obligately_aerobic,1400055,propogated,asr,0
:obligately_aerobic,2013,propogated,NA,0
:obligately_aerobic,1434041,propogated,inh,0
:obligately_aerobic,1434047,propogated,inh,0
:obligately_aerobic,2913367,propogated,inh,0
:obligately_aerobic,104204,propogated,NA,0
:obligately_aerobic,83677,propogated,NA,0
:obligately_aerobic,90974,propogated,inh,0
:obligately_aerobic,404932,propogated,inh,0
:obligately_aerobic,2806742,propogated,inh,0
:obligately_aerobic,161356,propogated,inh,0
:obligately_aerobic,28443,propogated,NA,0
:obligately_aerobic,2005,propogated,NA,0
:obligately_aerobic,1995,propogated,NA,0
:obligately_aerobic,83681,propogated,NA,0
:obligately_aerobic,29298,propogated,NA,0
:obligately_aerobic,1998,propogated,NA,0
:obligately_aerobic,58120,propogated,NA,0
:obligately_aerobic,1367968,propogated,inh,0
:obligately_aerobic,1792303,propogated,asr,0
:obligately_aerobic,321315,propogated,NA,0
:obligately_aerobic,2871671,propogated,inh,0
:obligately_aerobic,2000,propogated,NA,0
:obligately_aerobic,1424614,propogated,inh,0
:obligately_aerobic,147067,propogated,NA,0
:obligately_aerobic,1649505,propogated,inh,0
:obligately_aerobic,359169,propogated,NA,0
:obligately_aerobic,667113,propogated,asr,0
:obligately_aerobic,58108,propogated,NA,0
:obligately_aerobic,1988,propogated,NA,0
:obligately_aerobic,58122,propogated,NA,0
:obligately_aerobic,2019,propogated,NA,0
:obligately_aerobic,2071601,propogated,inh,0
:obligately_aerobic,2767073,propogated,inh,0
:obligately_aerobic,2900668,propogated,inh,0.17223110691609303
:obligately_aerobic,2900671,propogated,inh,0.17223110691609303
:obligately_aerobic,2900670,propogated,inh,0.17223110691609303
:obligately_aerobic,2900669,propogated,inh,0.17223110691609303
:obligately_aerobic,2900673,propogated,inh,0.17223110691609303
:obligately_aerobic,2900674,propogated,inh,0.17223110691609303
:obligately_aerobic,2900663,propogated,inh,0.17223110691609303
:obligately_aerobic,2900664,propogated,inh,0.17223110691609303
:obligately_aerobic,2900665,propogated,inh,0.17223110691609303
:obligately_aerobic,2900667,propogated,inh,0.17223110691609303
:obligately_aerobic,2900675,propogated,inh,0.17223110691609303
:obligately_aerobic,2900666,propogated,inh,0.17223110691609303
:obligately_aerobic,2997385,propogated,inh,0
:obligately_aerobic,2997386,propogated,inh,0
:obligately_aerobic,1380,propogated,NA,0
:obligately_aerobic,2995121,propogated,inh,0
:obligately_aerobic,2767353,propogated,asr,0
:obligately_aerobic,2995122,propogated,inh,0
:obligately_aerobic,133925,propogated,asr,0
:obligately_aerobic,2847312,propogated,inh,0
:obligately_aerobic,2847314,propogated,inh,0
:obligately_aerobic,2082587,propogated,inh,0
:obligately_aerobic,2847307,propogated,inh,0
:obligately_aerobic,2847313,propogated,inh,0
:obligately_aerobic,102106,propogated,NA,0
:obligately_aerobic,33870,propogated,NA,0
:obligately_aerobic,1472762,propogated,inh,0
:obligately_aerobic,1979843,propogated,inh,0
:obligately_aerobic,1427376,propogated,inh,0
:obligately_aerobic,1473205,propogated,inh,0
:obligately_aerobic,2840518,propogated,inh,0
:obligately_aerobic,2840517,propogated,inh,0
:obligately_aerobic,2840519,propogated,inh,0
:obligately_aerobic,447020,propogated,asr,0
:obligately_aerobic,2005386,propogated,inh,0
:obligately_aerobic,553372,propogated,inh,0
:obligately_aerobic,2815775,propogated,inh,0
:obligately_aerobic,84162,propogated,NA,0
:obligately_aerobic,79603,propogated,NA,0
:obligately_aerobic,84111,propogated,NA,0
:obligately_aerobic,2137577,propogated,inh,0
:obligately_aerobic,580024,propogated,inh,0
:obligately_aerobic,2126006,propogated,inh,0
:obligately_aerobic,644652,propogated,inh,0
:obligately_aerobic,651554,propogated,inh,0
:obligately_aerobic,1981050,propogated,inh,0
:obligately_aerobic,1926677,propogated,inh,0
:obligately_aerobic,2126002,propogated,inh,0
:obligately_aerobic,84108,propogated,NA,0
:obligately_aerobic,2981344,propogated,inh,0
:obligately_aerobic,2840520,propogated,inh,0
:obligately_aerobic,1747770,propogated,inh,0
:obligately_aerobic,1755825,propogated,inh,0
:obligately_aerobic,908623,propogated,NA,0
:obligately_aerobic,596499,propogated,inh,0
:obligately_aerobic,2917698,propogated,inh,0
:obligately_aerobic,2989701,propogated,inh,0
:obligately_aerobic,1154586,propogated,NA,0
:obligately_aerobic,2600304,propogated,inh,1
:obligately_aerobic,42255,https://www.bergeys.org/,exp,1
:obligately_aerobic,2843200,propogated,inh,0.5
:obligately_aerobic,2976759,propogated,inh,0
:obligately_aerobic,191494,propogated,NA,0
:obligately_aerobic,2758920,propogated,inh,0
:obligately_aerobic,1759365,propogated,inh,0
:obligately_aerobic,361607,propogated,NA,0
:obligately_aerobic,2983387,propogated,inh,0
:obligately_aerobic,207599,propogated,NA,0
:obligately_aerobic,192992,https://www.bergeys.org/,exp,1
:obligately_aerobic,1042315,propogated,inh,0.04448373841606786
:obligately_aerobic,2494209,propogated,inh,0.04448373841606786
:obligately_aerobic,1077265,propogated,inh,0.04448373841606786
:obligately_aerobic,1005038,propogated,inh,0.04448373841606786
:obligately_aerobic,29330,propogated,NA,0
:obligately_aerobic,1502725,propogated,NA,0
:obligately_aerobic,1129704,propogated,inh,0
:obligately_aerobic,432330,propogated,inh,0
:obligately_aerobic,1055323,propogated,inh,0.013513513513513514
:obligately_aerobic,2664901,propogated,inh,0.013513513513513514
:obligately_aerobic,2613330,propogated,inh,0.013513513513513514
:obligately_aerobic,331654,https://www.bergeys.org/,exp,1
:obligately_aerobic,2893059,propogated,inh,0.013513513513513514
:obligately_aerobic,2005375,propogated,NA,0
:obligately_aerobic,2675234,propogated,asr,0
:obligately_aerobic,2893050,propogated,inh,0.013513513513513514
:obligately_aerobic,2893060,propogated,asr,0
:obligately_aerobic,1400133,propogated,inh,0.013513513513513514
:obligately_aerobic,1433300,propogated,inh,0.013513513513513514
:obligately_aerobic,2823237,propogated,asr,0
:obligately_aerobic,29331,propogated,NA,0
:obligately_aerobic,258785,propogated,inh,0.013513513513513514
:obligately_aerobic,704093,propogated,inh,0.013513513513513514
:obligately_aerobic,150247,propogated,asr,0
:obligately_aerobic,1647190,propogated,NA,0
:obligately_aerobic,485576,propogated,inh,0.013513513513513514
:obligately_aerobic,1930791,propogated,inh,0.013513513513513514
:obligately_aerobic,1386,propogated,NA,0
:obligately_aerobic,2683678,propogated,inh,0.013513513513513514
:obligately_aerobic,379065,propogated,asr,0
:obligately_aerobic,1276290,propogated,asr,0
:obligately_aerobic,373053,propogated,inh,0.013513513513513514
:obligately_aerobic,2792299,propogated,inh,0.013513513513513514
:obligately_aerobic,2837509,propogated,asr,0
:obligately_aerobic,227864,propogated,NA,0
:obligately_aerobic,1769738,propogated,NA,0
:obligately_aerobic,2675230,propogated,asr,0
:obligately_aerobic,2039709,propogated,inh,0.013513513513513514
:obligately_aerobic,1433999,propogated,asr,0
:obligately_aerobic,2837502,propogated,asr,0
:obligately_aerobic,1881091,propogated,inh,0.013513513513513514
:obligately_aerobic,2837485,propogated,asr,0
:obligately_aerobic,1270155,propogated,asr,0
:obligately_aerobic,1817571,propogated,NA,0
:obligately_aerobic,1329200,propogated,asr,0
:obligately_aerobic,160794,propogated,asr,0
:obligately_aerobic,2837501,propogated,inh,0.013513513513513514
:obligately_aerobic,129337,propogated,NA,0
:obligately_aerobic,2837503,propogated,asr,0
:obligately_aerobic,74385,propogated,asr,0
:obligately_aerobic,392825,propogated,asr,0
:obligately_aerobic,2893055,propogated,asr,0
:obligately_aerobic,45667,propogated,asr,0
:obligately_aerobic,306539,propogated,NA,0
:obligately_aerobic,2837504,propogated,asr,0
:obligately_aerobic,2804231,propogated,asr,0
:obligately_aerobic,175304,propogated,asr,0
:obligately_aerobic,2813788,propogated,asr,0
:obligately_aerobic,2834353,propogated,inh,0.013513513513513514
:obligately_aerobic,2670333,propogated,inh,0.013513513513513514
:obligately_aerobic,400634,propogated,asr,0
:obligately_aerobic,2920444,propogated,inh,0.013513513513513514
:obligately_aerobic,2837505,propogated,asr,0
:obligately_aerobic,1370,propogated,NA,0
:obligately_aerobic,1923871,propogated,inh,0.013513513513513514
:obligately_aerobic,1775697,propogated,NA,0
:obligately_aerobic,2675231,propogated,asr,0
:obligately_aerobic,2675233,propogated,asr,0
:obligately_aerobic,1006481,propogated,inh,0.013513513513513514
:obligately_aerobic,1150774,propogated,inh,0.013513513513513514
:obligately_aerobic,472977,propogated,inh,0.013513513513513514
:obligately_aerobic,2675232,propogated,asr,0
:obligately_aerobic,2837506,propogated,asr,0
:obligately_aerobic,1924101,propogated,inh,0.013513513513513514
:obligately_aerobic,182709,propogated,NA,0
:obligately_aerobic,484508,propogated,asr,0
:obligately_aerobic,2944627,propogated,inh,0.013513513513513514
:obligately_aerobic,1906945,propogated,asr,0
:obligately_aerobic,200903,propogated,NA,0
:obligately_aerobic,2038691,propogated,inh,0.013513513513513514
:obligately_aerobic,351094,propogated,asr,0
:obligately_aerobic,1738642,propogated,NA,0
:obligately_aerobic,2675229,propogated,asr,0
:obligately_aerobic,420644,propogated,asr,0
:obligately_aerobic,1890224,propogated,NA,0
:obligately_aerobic,289201,propogated,NA,0
:obligately_aerobic,2651279,propogated,inh,0.013513513513513514
:obligately_aerobic,2800373,propogated,asr,0
:obligately_aerobic,2893058,propogated,asr,0
:obligately_aerobic,1494958,propogated,NA,0
:obligately_aerobic,2946549,propogated,inh,0.013513513513513514
:obligately_aerobic,1221880,propogated,asr,0
:obligately_aerobic,2282756,propogated,inh,0.013513513513513514
:obligately_aerobic,2785518,propogated,inh,0.013513513513513514
:obligately_aerobic,2837507,propogated,asr,0
:obligately_aerobic,2837508,propogated,asr,0
:obligately_aerobic,1935206,propogated,inh,0.013513513513513514
:obligately_aerobic,29395,propogated,NA,0
:obligately_aerobic,1884429,propogated,asr,0
:obligately_aerobic,2685905,propogated,inh,0.013513513513513514
:obligately_aerobic,351195,propogated,asr,0
:obligately_aerobic,320933,propogated,asr,0
:obligately_aerobic,1884449,propogated,NA,0
:obligately_aerobic,394505,propogated,NA,0
:obligately_aerobic,1434042,propogated,inh,0.013513513513513514
:obligately_aerobic,1434043,propogated,inh,0.013513513513513514
:obligately_aerobic,427077,propogated,inh,0.013513513513513514
:obligately_aerobic,482460,propogated,asr,0
:obligately_aerobic,2893057,propogated,inh,0.013513513513513514
:obligately_aerobic,2837510,propogated,asr,0
:obligately_aerobic,1649496,propogated,NA,0
:obligately_aerobic,1400134,propogated,inh,0.013513513513513514
:obligately_aerobic,2837511,propogated,asr,0
:obligately_aerobic,2033476,propogated,inh,0.013513513513513514
:obligately_aerobic,286800,propogated,NA,0
:obligately_aerobic,1494427,propogated,inh,0.013513513513513514
:obligately_aerobic,459532,propogated,asr,0
:obligately_aerobic,1795633,propogated,inh,0.013513513513513514
:obligately_aerobic,1649504,propogated,NA,0
:obligately_aerobic,331971,propogated,asr,0
:obligately_aerobic,2282693,propogated,inh,0.013513513513513514
:obligately_aerobic,1500514,propogated,NA,0
:obligately_aerobic,84406,propogated,NA,0
:obligately_aerobic,551771,propogated,inh,0.013513513513513514
:obligately_aerobic,2817139,propogated,asr,0
:obligately_aerobic,2755,propogated,NA,0
:obligately_aerobic,1637,propogated,NA,0
:obligately_aerobic,1615910,propogated,inh,0
:obligately_aerobic,66862,propogated,NA,0
:obligately_aerobic,55079,propogated,NA,0
:obligately_aerobic,44262,propogated,NA,0
:obligately_aerobic,55080,propogated,NA,0
:obligately_aerobic,2994560,propogated,inh,0
:obligately_aerobic,2767206,propogated,inh,0
:obligately_aerobic,2026172,propogated,inh,0
:obligately_aerobic,329857,propogated,NA,0
:obligately_aerobic,995014,propogated,asr,0
:obligately_aerobic,1689250,propogated,inh,0
:obligately_aerobic,2661811,propogated,inh,0
:obligately_aerobic,1943561,propogated,NA,0
:obligately_aerobic,44249,propogated,NA,0
:obligately_aerobic,2291840,propogated,inh,0
:obligately_aerobic,456492,propogated,inh,0
:obligately_aerobic,76632,propogated,NA,0
:obligately_aerobic,1975703,propogated,inh,0
:obligately_aerobic,86004,propogated,inh,0.005775005775005775
:obligately_aerobic,941338,propogated,asr,0
:obligately_aerobic,33976,propogated,NA,0
:obligately_aerobic,889388,propogated,inh,0.038461538461538464
:obligately_aerobic,397279,propogated,inh,0.038461538461538464
:obligately_aerobic,34100,propogated,NA,0
:obligately_aerobic,2681298,propogated,inh,0.038461538461538464
:obligately_aerobic,157226,https://www.bergeys.org/,exp,0.5
:obligately_aerobic,1649,propogated,asr,0
:obligately_aerobic,2703676,propogated,inh,0.038461538461538464
:obligately_aerobic,2703678,propogated,inh,0.038461538461538464
:obligately_aerobic,2703677,propogated,inh,0.038461538461538464
:obligately_aerobic,651660,propogated,asr,0
:obligately_aerobic,1372,propogated,NA,0
:obligately_aerobic,162291,propogated,NA,0
:obligately_aerobic,648802,propogated,asr,0
:obligately_aerobic,1655429,propogated,inh,0.038461538461538464
:obligately_aerobic,648800,propogated,asr,0
:obligately_aerobic,1569,propogated,asr,0
:obligately_aerobic,2079189,propogated,inh,0.038461538461538464
:obligately_aerobic,160795,propogated,NA,0
:obligately_aerobic,496496,propogated,asr,0
:obligately_aerobic,1940395,propogated,NA,0
:obligately_aerobic,2174445,propogated,inh,0
:obligately_aerobic,475230,propogated,NA,0
:obligately_aerobic,442527,propogated,inh,0
:obligately_aerobic,342943,propogated,inh,0
:obligately_aerobic,2077,propogated,NA,0
:obligately_aerobic,340096,propogated,inh,0
:obligately_aerobic,1955413,propogated,inh,0
:obligately_aerobic,1647178,propogated,asr,0
:obligately_aerobic,1914457,propogated,inh,0
:obligately_aerobic,227979,propogated,NA,0
:obligately_aerobic,69965,propogated,NA,0
:obligately_aerobic,2803850,propogated,asr,0
:obligately_aerobic,489909,propogated,asr,0
:obligately_aerobic,45669,propogated,NA,0
:obligately_aerobic,1279,propogated,asr,0
:obligately_aerobic,1763552,propogated,NA,0
:obligately_aerobic,1930795,propogated,NA,0
:obligately_aerobic,500614,propogated,inh,0
:obligately_aerobic,1649452,propogated,NA,0
:obligately_aerobic,1343556,propogated,inh,0
:obligately_aerobic,1274351,propogated,inh,0
:obligately_aerobic,292635,propogated,NA,0
:obligately_aerobic,1522429,propogated,inh,0
:obligately_aerobic,1155934,propogated,inh,0
:obligately_aerobic,1659417,propogated,inh,0
:obligately_aerobic,482144,propogated,NA,0
:obligately_aerobic,1236218,propogated,inh,0
:obligately_aerobic,1677050,propogated,inh,0
:obligately_aerobic,2756134,propogated,inh,0
:obligately_aerobic,1905726,propogated,NA,0
:obligately_aerobic,332100,propogated,NA,0
:obligately_aerobic,1348505,propogated,inh,0
:obligately_aerobic,1763555,propogated,inh,0
:obligately_aerobic,1649492,propogated,inh,0
:obligately_aerobic,292637,propogated,NA,0
:obligately_aerobic,471798,propogated,NA,0
:obligately_aerobic,2689589,propogated,inh,0
:obligately_aerobic,2023,propogated,NA,0
:obligately_aerobic,292636,propogated,NA,0
:obligately_aerobic,1648500,propogated,NA,0
:obligately_aerobic,2954883,propogated,inh,0
:obligately_aerobic,1609627,propogated,asr,0
:obligately_aerobic,94008,propogated,inh,0
:obligately_aerobic,46123,propogated,inh,0
:obligately_aerobic,1375,propogated,NA,0
:obligately_aerobic,171413,propogated,NA,0
:obligately_aerobic,171412,propogated,NA,0
:obligately_aerobic,66831,propogated,NA,0
:obligately_aerobic,2862142,propogated,inh,0
:obligately_aerobic,2761542,propogated,inh,0
:obligately_aerobic,13075,propogated,NA,0
:obligately_aerobic,2862143,propogated,inh,0
:obligately_aerobic,89092,propogated,NA,0
:obligately_aerobic,2862144,propogated,inh,0
:obligately_aerobic,2689587,propogated,inh,0
:obligately_aerobic,2683203,propogated,inh,0
:obligately_aerobic,99906,propogated,NA,0
:obligately_aerobic,192987,propogated,NA,0
:obligately_aerobic,1651,propogated,NA,0
:obligately_aerobic,136491,propogated,NA,0
:obligately_aerobic,269773,propogated,NA,0
:obligately_aerobic,292480,propogated,NA,0
:obligately_aerobic,2747,propogated,NA,0
:obligately_aerobic,82800,propogated,asr,0
:obligately_aerobic,29393,propogated,NA,0
:obligately_aerobic,117563,propogated,NA,0
:obligately_aerobic,142587,propogated,NA,0
:obligately_aerobic,1470540,propogated,NA,0
:obligately_aerobic,633405,propogated,inh,0
:obligately_aerobic,191769,propogated,NA,0
:obligately_aerobic,1384499,propogated,inh,0
:obligately_aerobic,82802,propogated,NA,0
:obligately_aerobic,697279,propogated,inh,0
:obligately_aerobic,300418,propogated,inh,0
:obligately_aerobic,1350,propogated,NA,0
:obligately_aerobic,33969,propogated,NA,0
:obligately_aerobic,337670,propogated,inh,0
:obligately_aerobic,51668,propogated,NA,0
:obligately_aerobic,2737,propogated,NA,0
:obligately_aerobic,2767874,propogated,inh,0
:obligately_aerobic,2767875,propogated,inh,0
:obligately_aerobic,2767876,propogated,inh,0
:obligately_aerobic,2767877,propogated,asr,0
:obligately_aerobic,2767878,propogated,inh,0
:obligately_aerobic,2767879,propogated,asr,0
:obligately_aerobic,1697027,propogated,inh,0
:obligately_aerobic,2767880,propogated,asr,0
:obligately_aerobic,2767881,propogated,asr,0
:obligately_aerobic,559173,propogated,asr,0
:obligately_aerobic,2767882,propogated,asr,0
:obligately_aerobic,2767883,propogated,inh,0
:obligately_aerobic,2759736,propogated,asr,0
:obligately_aerobic,2767842,propogated,asr,0
:obligately_aerobic,1578,propogated,NA,0
:obligately_aerobic,2767884,propogated,asr,0
:obligately_aerobic,2767885,propogated,asr,0
:obligately_aerobic,2767893,propogated,asr,0
:obligately_aerobic,1243,propogated,asr,0
:obligately_aerobic,2767886,propogated,asr,0
:obligately_aerobic,2767887,propogated,asr,0
:obligately_aerobic,2742598,propogated,asr,0
:obligately_aerobic,2767888,propogated,asr,0
:obligately_aerobic,2767889,propogated,asr,0
:obligately_aerobic,2978367,propogated,inh,0
:obligately_aerobic,46254,propogated,NA,0
:obligately_aerobic,2767890,propogated,asr,0
:obligately_aerobic,1253,propogated,asr,0
:obligately_aerobic,2930384,propogated,inh,0
:obligately_aerobic,2767891,propogated,asr,0
:obligately_aerobic,2767892,propogated,asr,0
:obligately_aerobic,46255,propogated,NA,0
:obligately_aerobic,2840556,propogated,inh,0
:obligately_aerobic,1930830,propogated,inh,0
:obligately_aerobic,1357,propogated,NA,0
:obligately_aerobic,303226,propogated,NA,0
:obligately_aerobic,948104,propogated,inh,0
:obligately_aerobic,1301,propogated,NA,0
:obligately_aerobic,2508948,propogated,inh,0.01
:obligately_aerobic,2944146,propogated,inh,0.05
:obligately_aerobic,715222,propogated,inh,0.05
:obligately_aerobic,698776,https://www.bergeys.org/,exp,1
:obligately_aerobic,1987009,propogated,inh,0.05
:obligately_aerobic,990721,propogated,inh,0.05
:obligately_aerobic,2944147,propogated,inh,0.05
:obligately_aerobic,2944148,propogated,inh,0.05
:obligately_aerobic,2944144,propogated,inh,0.05
:obligately_aerobic,2840602,propogated,inh,0.05
:obligately_aerobic,2840603,propogated,inh,0.05
:obligately_aerobic,2840604,propogated,inh,0.05
:obligately_aerobic,2840605,propogated,inh,0.05
:obligately_aerobic,2683336,propogated,inh,0
:obligately_aerobic,114627,propogated,NA,0
:obligately_aerobic,1929105,propogated,inh,0
:obligately_aerobic,2946544,propogated,inh,0
:obligately_aerobic,2810010,propogated,inh,0
:obligately_aerobic,1780299,propogated,inh,0
:obligately_aerobic,210622,propogated,NA,0
:obligately_aerobic,1922299,propogated,inh,0
:obligately_aerobic,580596,propogated,asr,0
:obligately_aerobic,265002,propogated,inh,0
:obligately_aerobic,44258,propogated,inh,0
:obligately_aerobic,166484,propogated,NA,0
:obligately_aerobic,49082,propogated,inh,0
:obligately_aerobic,2840476,propogated,inh,0
